accessibilityId,placeId,mobilityAccess,visualAccess,hearingAccess,cognitiveAccess,wheelchairAccess,strollerAccess,elderlyAccess,disabledToilet,transitAccess500m,facilityAccess,activityAccess,accessVerdictReason,slopeInfo,routeCondition,barrierFreeDetail,partialReason,mobilityCaveat,mobilityEvidence,visualEvidence,hearingEvidence,visualAid,hearingAid,activityEvidence,toiletScope,toiletScopeDesc,moveType,assistLevel,wheelchairRental,ticketOfficeAccess,ticketOfficeNote,wheelchairSeating,wheelchairSeatingNote,surveySource,sensoryLoad,assistAvailable,assistAvailableNote,reservationRequired,multiTypeSourceDate,dynamicObstacle,dynamicObstacleDesc,wheelchairSection,wheelchairSectionDist,wheelchairDifficulty,wheelchairCaveat,companionRequired,vehicleAccessible,disabledToiletOnRoute,accessibleRoomCount,accessibleRoomNote,openTourismSite,source,sourceDate,sourcePeriod,sourceCheckUrl,multiTypeSource,multiTypeNote,verifyStatus,verifyNote,correctionHistory,schemaVersion,evidenceType,evidenceDetail,beachAccessRoute,beachEntryNote,waterEntryNote,recommendForMobility,recommendForVisual,recommendForHearing,sensoryAccessNote
ACC_P179,P179,PARTIAL,UNKNOWN,UNKNOWN,UNKNOWN,PARTIAL,PARTIAL,PARTIAL,PARTIAL,Y,CONDITIONAL,CONDITIONAL,시설접근 기준 판정 — 활동참여 개별 근거 미확보,경사 있음,잔디길+홈/물웅덩이 가능+휠체어 접근 부분가능,장애인 화장실 있음(인근),,,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,IN_VENUE,이용 동선에서 이용 가능,차량+대중교통+도보,,,,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2026-06,2024~2026,https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,,v3,ROUTE_SURVEY,경로 상태 조사: 잔디길+홈/물웅덩이 가능+휠체어 접근 부분가능,,,,Y,UNKNOWN,UNKNOWN,
ACC_P180,P180,FULL,UNKNOWN,UNKNOWN,UNKNOWN,FULL,FULL,FULL,FULL,Y,AVAILABLE,AVAILABLE,시설접근 기준 판정 — 활동참여 개별 근거 미확보,경사로 있음,휠체어 접근 가능,경사로 있음+휠체어 대여 가능+유모차 대여 가능+장애인 주차장 있음+장애인 화장실 있음+수유실/영유아 돌봄 가능,,,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,IN_VENUE,이용 동선에서 이용 가능,차량+대중교통,NONE,Y,,,,,㈜휴플 자체 현장조사 (2024~2025),,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2026-06,2024~2026,https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",VERIFIED,,,v3,FIELD_SURVEY,㈜휴플 자체 현장조사 / 경로: 휠체어 접근 가능,,,,Y,UNKNOWN,UNKNOWN,
ACC_P181,P181,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Y,UNKNOWN,UNKNOWN,,,실내시설+지하층+전용주차장 있음+휠체어 접근 확인 필요,UNKNOWN,,,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,,,차량+대중교통+도보,,,,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2026-06,2024~2026,https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,,v3,FACILITY_SURVEY,편의시설 조사: UNKNOWN,,,,Y,UNKNOWN,UNKNOWN,
ACC_P182,P182,PARTIAL,UNKNOWN,UNKNOWN,UNKNOWN,PARTIAL,PARTIAL,PARTIAL,FULL,Y,CONDITIONAL,CONDITIONAL,시설접근 기준 판정 — 활동참여 개별 근거 미확보,"걸매생태공원 내려가는 계단&경사 앞 (정자 있음): 경사구간 : 경가길이 91m / 내리막 19˚
귀락모텔: 63m 지점 오르막경사 8~10˚
법장사 앞: 법장사 진입 후 우측 액자벽화쪽 오르막 5˚내외
법장사 입구 내리막: 경사구간 : 8˚
법정사 입구 큰도로 쪽: 경사구간 : 경사길이 1m / 각도 20˚+계단 혹은 경사 있음",시멘트길+무장애 관람로+동행보조 필요+휠체어 접근 가능,장애인 화장실 있음+주차장 있음,,,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,IN_VENUE,이용 동선에서 이용 가능,차량+대중교통+도보,,,,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2026-06,2024~2026,https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,,v3,ROUTE_SURVEY,경로 상태 조사: 시멘트길+무장애 관람로+동행보조 필요+휠체어 접근 가능,,,,Y,UNKNOWN,UNKNOWN,
ACC_P183,P183,NONE,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NONE,NONE,UNKNOWN,Y,UNAVAILABLE,UNAVAILABLE,숲길·하천 횡단 구간 — 비포장에 계단 포함,,숲길+하천 횡단+비포장+계단 있음+휠체어 접근 어려움,UNKNOWN,,숲길을 따라 들어가며 하천을 건너는 구간과 계단이 있습니다. 노면은 비포장입니다. 차량이 닿는 지점까지만 이동하실 수 있습니다.,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,,,차량+대중교통+도보,,,,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2026-06,2024~2026,https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,,v3,ROUTE_SURVEY,경로 상태 조사: 숲길+하천 횡단+비포장+계단 있음+휠체어 접근 어려움,,,,N,UNKNOWN,UNKNOWN,시각·청각 접근성 정보가 확인되지 않았습니다
ACC_P184,P184,NONE,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NONE,NONE,UNKNOWN,N,UNAVAILABLE,UNAVAILABLE,주차장 등 진입부는 이용 가능 / 오름 등반로는 접근 불가,경사 있음,비포장+오름길+노면 불량+휠체어 접근 어려움,UNKNOWN,,선족이오름의 오름 등반로는 비포장 자연 노면·고르지 않은 노면이라 휠체어로 이동하시기 어렵습니다. 장애인 화장실은 확인되지 않았습니다.,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,,,차량+도보,,,,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2026-06,2024~2026,https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,[FIX89] 산·오름 사유 이관 — 조사 기록은 routeCondition·barrierFreeDetail 참조,,v3,ROUTE_SURVEY,경로 상태 조사: 비포장+오름길+노면 불량+휠체어 접근 어려움,,,,N,UNKNOWN,UNKNOWN,"시각장애인은 동행자와 함께라면 이용 가능할 수 있으나 안내 설비 정보가 없습니다. 청각장애인은 이동에 제약이 적을 것으로 보이나, 조난 시 연락 수단·안내 방송 여부가 확인되지 않았습니다"
ACC_P185,P185,NONE,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NONE,NONE,NONE,Y,UNAVAILABLE,UNAVAILABLE,시설접근 기준 판정 — 활동참여 개별 근거 미확보,"주막동 접근로 최대 13도 경사로 있으며, 내부 입식 테이블 접근로 계단 있습니다+만덕고가 창고 방면 경사 약 8도입니다. 만덕고가 창고 접근로 계단입니다+객주 안거리 방면 경사 약 6도이며, 경사 시작점 2.5cm의 단차가 있습니다. 객주 안거리 접근로 계단입니다",단차 있음+계단 있음+휠체어 접근 어려움,UNKNOWN,,,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,,,차량+대중교통,,,,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2026-06,2024~2026,https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,,v3,ROUTE_SURVEY,경로 상태 조사: 단차 있음+계단 있음+휠체어 접근 어려움,,,,N,UNKNOWN,UNKNOWN,시각·청각 접근성 정보가 확인되지 않았습니다
ACC_P186,P186,PARTIAL,UNKNOWN,UNKNOWN,UNKNOWN,PARTIAL,PARTIAL,PARTIAL,FULL,Y,CONDITIONAL,CONDITIONAL,시설접근 기준 판정 — 활동참여 개별 근거 미확보,요트 승선장까지 경사로가 있으나 경사로 초입에 턱 27cm 있어 주의가 필요합니다+경사로 초입에 턱 27cm 있습니다+화장실 접근로 평평한 바닥재질이며 단차 없습니다,포장도로+마리나 공원 무장애 코스+승선 동선 확인 필요+휠체어 접근 부분가능,장애인 주차장 있음+장애인 화장실 있음,,,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,IN_VENUE,이용 동선에서 이용 가능,차량+대중교통,,,,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2026-06,2024~2026,https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,,v3,ROUTE_SURVEY,경로 상태 조사: 포장도로+마리나 공원 무장애 코스+승선 동선 확인 필요+휠체어 접근 부분가능,,,,Y,UNKNOWN,UNKNOWN,
ACC_P187,P187,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Y,UNKNOWN,UNKNOWN,,경사/단차 가능,포장도로+마을 골목길+휠체어 접근 확인 필요,UNKNOWN,,,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,,,차량+대중교통+도보,,,,,,,,,,,,2023-12,MARKET_STALL,노점·가판대·적재물로 실제 통로 폭이 조사값보다 좁아질 수 있음. 장날·성수기 통행 곤란,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2026-06,2024~2026,https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,,v3,ROUTE_SURVEY,경로 상태 조사: 포장도로+마을 골목길+휠체어 접근 확인 필요,,,,Y,UNKNOWN,UNKNOWN,
ACC_P188,P188,PARTIAL,UNKNOWN,UNKNOWN,UNKNOWN,PARTIAL,FULL,FULL,UNKNOWN,Y,CONDITIONAL,CONDITIONAL,시설접근 기준 판정 — 활동참여 개별 근거 미확보,,포장도로+시장 통로+무단차+휠체어 접근 가능,장애인 주차장 있음,전통시장 — 노점·가판대·적재물로 실제 통로 폭이 조사값보다 좁아짐(동문시장·민속오일장과 동일 기준),,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,,,차량+대중교통,,,,,,,,,,,,2023-12,MARKET_STALL,노점·적재물로 실통행 폭 협소 — 장날·성수기 통행 곤란,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2026-06,2024~2026,https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,FIX22: 시장 판정 일관성 적용,v3,ROUTE_SURVEY,경로 상태 조사: 포장도로+시장 통로+무단차+휠체어 접근 가능,,,,Y,UNKNOWN,UNKNOWN,
ACC_P189,P189,NONE,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NONE,PARTIAL,UNKNOWN,Y,UNAVAILABLE,UNAVAILABLE,숲길 자연 노면 — 접근 불가,경사 있음,비포장+오름길+숲길+휠체어 접근 어려움,UNKNOWN,,삼의악트레킹코스는 비포장 오름길과 숲길로 이어지고 경사가 있어 휠체어로 이동하시기 어렵습니다. 장애인 화장실은 확인되지 않았습니다.,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,,,차량+대중교통+도보,,,,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2026-06,2024~2026,https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,[FIX90] 트레일 사유 이관 — 조사 기록은 routeCondition·barrierFreeDetail·slopeInfo 참조,v3,ROUTE_SURVEY,경로 상태 조사: 비포장+오름길+숲길+휠체어 접근 어려움,,,,N,UNKNOWN,UNKNOWN,"시각장애인은 동행자와 함께라면 이용 가능할 수 있으나 안내 설비 정보가 없습니다. 청각장애인은 이동에 제약이 적을 것으로 보이나, 조난 시 연락 수단·안내 방송 여부가 확인되지 않았습니다"
ACC_P190,P190,PARTIAL,UNKNOWN,UNKNOWN,UNKNOWN,PARTIAL,PARTIAL,PARTIAL,FULL,Y,CONDITIONAL,CONDITIONAL,시설접근 기준 판정 — 활동참여 개별 근거 미확보,,포장도로+용연 일대 행사장+구름다리/포구 동선+행사 혼잡 가능+휠체어 접근 부분가능,장애인 화장실 있음(용연구름다리)+행사장 접근 부분가능,,,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,IN_VENUE,이용 동선에서 이용 가능,차량+대중교통+도보,,,,,,,,,,,,2023-12,EVENT_CROWD,행사 기간 부스·관람객 밀집으로 통행 제약. 평시와 접근성이 크게 다름,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2026-06,2024~2026,https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,,v3,FACILITY_SURVEY,편의시설 조사: 장애인 화장실 있음(용연구름다리)+행사장 접근 부분가능,,,,Y,UNKNOWN,UNKNOWN,
ACC_P191,P191,NONE,UNKNOWN,UNKNOWN,UNKNOWN,NONE,NONE,PARTIAL,NONE,N,UNAVAILABLE,UNAVAILABLE,주차장 등 진입부는 이용 가능 / 오름 등반로는 접근 불가,경사 있음,오름길+흙길+계단 있음+휠체어 접근 어려움,UNKNOWN,,대수산봉(큰물뫼·물미오름)의 오름 등반로는 비포장 자연 노면·계단이라 휠체어로 이동하시기 어렵습니다. 장애인 화장실은 확인되지 않았습니다.,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,,,차량+도보,,,,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2026-06,2024~2026,https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,[FIX89] 산·오름 사유 이관 — 조사 기록은 routeCondition·barrierFreeDetail 참조,,v3,ROUTE_SURVEY,경로 상태 조사: 오름길+흙길+계단 있음+휠체어 접근 어려움,,,,N,UNKNOWN,UNKNOWN,"시각장애인은 동행자와 함께라면 이용 가능할 수 있으나 안내 설비 정보가 없습니다. 청각장애인은 이동에 제약이 적을 것으로 보이나, 조난 시 연락 수단·안내 방송 여부가 확인되지 않았습니다"
